13131	205398-684	0	1751	-1	96680at147550|scaffold115|-|63|2.359e-13|2|204715|205398|205398[205398]:205138[205138]:261[261]|204756[204756]:204715[204715]:42[42]
13131	3723+1055	0	2177	1	95756at147550|scaffold115|+|223|1.614e-61|2|3723|4777|3723[3723]:3776[3776]:54[54]|4034[4034]:4777[4777]:744[744]
13134	591-588	0	300	-1	79894at147550|scaffold211|-|187|1.109e-50|1|4|591|591[591]:4[4]:588[588]
13134	10200+2498	0	440	1	88429at147550|scaffold211|+|433|9.808e-125|2|10200|12697|10200[10200]:11747[11747]:1548[1548]|11837[11840]:12697[12697]:861[858]
13135	138484+435	0	833	1	79345at147550|scaffold243|+|55|6.038e-11|1|138484|138918|138484[138484]:138918[138918]:435[435]
13135	138015+348	0	1295	1	79345at147550|scaffold243|+|44|1.237e-07|1|138015|138362|138015[138015]:138362[138362]:348[348]
13139	53732-6532	0	414	-1	49230at147550|scaffold371|-|1611|0|9|47201|53732|53732[53732]:53286[53286]:447[447]|53227[53224]:53006[53006]:222[219]|52840[52837]:52598[52598]:243[240]|52555[52546]:52244[52244]:312[303]|52184[52184]:51603[51603]:582[582]|50596[50596]:50240[50240]:357[357]|50103[50103]:49882[49882]:222[222]|49825[49825]:48902[48902]:924[924]|48823[48823]:47201[47201]:1623[1623]
13139	10075+1461	0	1011	1	10101at147550|scaffold371|+|167|1.163e-44|2|10075|11535|10075[10075]:11298[11298]:1224[1224]|11356[11356]:11535[11535]:180[180]
18970	25257-18271	0	198	-1	86126at147550|scaffold347|-|42|4.946e-07|2|6987|25257|25257[25257]:25072[25072]:186[186]|7019[7016]:6987[6987]:33[30]
18970	14218+882	0	226	1	108563at147550|scaffold347|+|126|2.557e-32|1|14218|15099|14218[14218]:15099[15099]:882[882]
18975	53663+1440	0	1818	1	60308at147550|scaffold507|+|576|8.796e-168|1|53663|55102|53663[53663]:55102[55102]:1440[1440]
18975	114745+1755	0	1921	1	18800at147550|scaffold507|+|90|1.757e-21|1|114745|116499|114745[114745]:116499[116499]:1755[1755]
18976	46994+925	0	910	1	79345at147550|scaffold539|+|194|8.664e-53|2|46994|47918|46994[46994]:47068[47068]:75[75]|47160[47160]:47918[47918]:759[759]
18976	8868-324	0	1180	-1	94396at147550|scaffold539|-|87|1.406e-20|1|8545|8868|8868[8868]:8545[8545]:324[324]
18978	35237-585	0	2277	-1	105837at147550|scaffold603|-|167|1.163e-44|1|34653|35237|35237[35237]:34653[34653]:585[585]
18978	57082-1134	0	2336	-1	46366at147550|scaffold603|-|111|8.38e-28|1|55949|57082|57082[57082]:55949[55949]:1134[1134]
732	44196-1319	0	398	-1	73948at147550|scaffold66|-|375|2.827e-107|3|42878|44196|44196[44196]:43831[43831]:366[366]|43599[43599]:43171[43171]:429[429]|43090[43090]:42878[42878]:213[213]
732	132421+1284	0	1821	1	88016at147550|scaffold66|+|343|1.214e-97|1|132421|133704|132421[132421]:133704[133704]:1284[1284]
734	39858-1187	0	60	-1	55525at147550|scaffold130|-|258|4.697e-72|2|38672|39858|39858[39858]:39634[39634]:225[225]|39247[39247]:38672[38672]:576[576]
734	37820-2324	0	1578	-1	65049at147550|scaffold130|-|546|9.444e-159|3|35497|37820|37820[37820]:36576[36576]:1245[1245]|36508[36508]:35681[35681]:828[828]|35562[35562]:35497[35497]:66[66]
734	63494-228	0	2114	-1	104466at147550|scaffold130|-|53|2.415e-10|1|63267|63494|63494[63494]:63267[63267]:228[228]
737	89270+1561	0	23	1	37514at147550|scaffold226|+|307|8.343e-87|2|89270|90830|89270[89270]:89581[89581]:312[312]|89838[89838]:90830[90830]:993[993]
738	16996-1578	0	1675	-1	19349at147550|scaffold258|-|189|2.773e-51|1|15419|16996|16996[16996]:15419[15419]:1578[1578]
7299	314583-372	0	684	-1	94479at147550|scaffold107|-|87|1.406e-20|1|314212|314583|314583[314583]:314212[314212]:372[372]
7299	228440-684	0	1211	-1	105231at147550|scaffold107|-|179|2.839e-48|1|227757|228440|228440[228440]:227757[227757]:684[684]
7299	20152+366	0	1418	1	94519at147550|scaffold107|+|62|4.717e-13|1|20152|20517|20152[20152]:20517[20517]:366[366]
7299	243846+1706	0	1500	1	59415at147550|scaffold107|+|265|3.669e-74|2|243846|245551|243846[243846]:244256[244256]:411[411]|244397[244397]:245551[245551]:1155[1155]
7299	219699-1321	0	1878	-1	89445at147550|scaffold107|-|446|1.197e-128|3|218379|219699|219699[219699]:219253[219253]:447[447]|219196[219196]:218636[218636]:561[561]|218573[218570]:218379[218379]:195[192]
22612	109159+1748	0	257	1	37514at147550|scaffold256|+|260|1.174e-72|4|109159|110906|109159[109159]:109218[109218]:60[60]|109409[109409]:109753[109753]:345[345]|109860[109860]:110399[110399]:540[540]|110526[110526]:110906[110906]:381[381]
22612	157141+543	0	1064	1	79345at147550|scaffold256|+|48|7.729e-09|1|157141|157683|157141[157141]:157683[157683]:543[543]
22612	112673-735	0	1218	-1	79345at147550|scaffold256|-|94|1.098e-22|1|111939|112673|112673[112673]:111939[111939]:735[735]
22612	122206+1137	0	1874	1	46366at147550|scaffold256|+|65|5.897e-14|2|122206|123342|122206[122206]:122709[122709]:504[504]|122923[122923]:123342[123342]:420[420]
22612	181356-1138	0	1951	-1	46366at147550|scaffold256|-|91|8.787e-22|2|180219|181356|181356[181356]:180454[180454]:903[903]|180281[180281]:180219[180219]:63[63]
22615	111017+1688	0	346	1	9340at147550|scaffold352|+|990|2.079e-292|2|111017|112704|111017[111017]:111259[111259]:243[243]|111355[111355]:112704[112704]:1350[1350]
22615	4739+669	0	1097	1	56486at147550|scaffold352|+|54|1.208e-10|1|4739|5407|4739[4739]:5407[5407]:669[669]
22615	80250-729	0	1670	-1	77803at147550|scaffold352|-|57|1.51e-11|1|79522|80250|80250[80250]:79522[79522]:729[729]
22617	37212+1057	0	447	1	82332at147550|scaffold416|+|186|2.218e-50|3|37212|38268|37212[37212]:37343[37343]:132[132]|37347[37347]:37439[37439]:93[93]|38071[38074]:38268[38268]:198[195]
12	45550-834	0	633	-1	56486at147550|scaffold385|-|205|4.231e-56|2|44717|45550|45550[45550]:45086[45086]:465[465]|45007[45007]:44717[44717]:291[291]
12	5961+51429	0	2172	1	105186at147550|scaffold385|+|43|2.473e-07|2|5961|57389|5961[5961]:6041[6041]:81[81]|57306[57318]:57389[57389]:84[72]
15	28+916	0	441	1	75733at147550|scaffold481|+|271|5.734e-76|2|28|943|28[28]:537[537]:510[510]|671[671]:943[943]:273[273]
15	19919+1299	0	2259	1	46366at147550|scaffold481|+|80|1.8e-18|1|19919|21217|19919[19919]:21217[21217]:1299[1299]
16	20918+593	0	823	1	98494at147550|scaffold513|+|221|6.455e-61|3|20918|21510|20918[20918]:21085[21085]:168[168]|21167[21167]:21295[21295]:129[129]|21379[21379]:21510[21510]:132[132]
16	60239-1061	0	2105	-1	46366at147550|scaffold513|-|77|1.44e-17|2|59179|60239|60239[60239]:59976[59976]:264[264]|59817[59817]:59179[59179]:639[639]
18	56851+2547	0	134	1	36819at147550|scaffold577|+|350|9.485e-100|1|56851|59397|56851[56851]:59397[59397]:2547[2547]
18	83435-1000	0	1610	-1	51773at147550|scaffold577|-|268|4.587e-75|4|82436|83435|83435[83435]:83079[83079]:357[357]|83013[83013]:82891[82891]:123[123]|82832[82832]:82713[82713]:120[120]|82651[82651]:82436[82436]:216[216]
18	47503-4742	0	2346	-1	35141at147550|scaffold577|-|1325|0|6|42762|47503|47503[47503]:47366[47366]:138[138]|47263[47263]:47105[47105]:159[159]|47065[47053]:46457[46457]:609[597]|46395[46395]:45964[45964]:432[432]|44746[44746]:44549[44549]:198[198]|44468[44465]:42762[42762]:1707[1704]
21162	433-432	0	2256	-1	102739at147550|scaffold510|-|134|9.989e-35|1|2|433|433[433]:2[2]:432[432]
9483	30395+1746	0	169	1	19770at147550|scaffold14|+|303|1.335e-85|3|30395|32140|30395[30395]:30526[30526]:132[132]|30852[30861]:30995[30995]:144[135]|31085[31094]:32140[32140]:1056[1047]
9483	84243+1987	0	338	1	46207at147550|scaffold14|+|687|3.388e-201|2|84243|86229|84243[84243]:85400[85400]:1158[1158]|85453[85456]:86229[86229]:777[774]
9484	290742+537	0	156	1	93919at147550|scaffold46|+|50|1.932e-09|1|290742|291278|290742[290742]:291278[291278]:537[537]
9484	22091-1522	0	569	-1	37514at147550|scaffold46|-|322|2.546e-91|2|20570|22091|22091[22091]:21822[21822]:270[270]|21730[21730]:20570[20570]:1161[1161]
9484	380680-897	0	1548	-1	74919at147550|scaffold46|-|309|2.086e-87|1|379784|380680|380680[380680]:379784[379784]:897[897]
9484	172918+24278	0	2010	1	105186at147550|scaffold46|+|32|0.0005065|2|172918|197195|172918[172918]:172974[172974]:57[57]|197136[197136]:197195[197195]:60[60]
9485	108627+971	0	1059	1	40459at147550|scaffold78|+|147|1.219e-38|2|108627|109597|108627[108627]:108794[108794]:168[168]|108851[108851]:109597[109597]:747[747]
9486	117942-871	0	59	-1	81333at147550|scaffold110|-|223|1.614e-61|2|117072|117942|117942[117942]:117865[117865]:78[78]|117806[117800]:117072[117072]:735[729]
9486	42028-990	0	795	-1	107733at147550|scaffold110|-|194|8.664e-53|1|41039|42028|42028[42028]:41039[41039]:990[990]
9487	44458-1450	0	1233	-1	83490at147550|scaffold142|-|352|2.371e-100|2|43009|44458|44458[44458]:43766[43766]:693[693]|43713[43707]:43009[43009]:705[699]
9487	75302-1230	0	2028	-1	46366at147550|scaffold142|-|109|3.352e-27|1|74073|75302|75302[75302]:74073[74073]:1230[1230]
9488	13073-529	0	274	-1	104633at147550|scaffold174|-|227|1.009e-62|3|12545|13073|13073[13073]:12828[12828]:246[246]|12751[12751]:12632[12632]:120[120]|12577[12577]:12545[12545]:33[33]
19685	308-231	0	1791	-1	88302at147550|C179952|-|116|2.619e-29|1|78|308|308[308]:78[78]:231[231]
19689	349488-330	0	1956	-1	73825at147550|scaffold28|-|85|5.623e-20|1|349159|349488|349488[349488]:349159[349159]:330[330]
19689	90976-1083	0	2336	-1	46366at147550|scaffold28|-|96|2.746e-23|1|89894|90976|90976[90976]:89894[89894]:1083[1083]
21172	4855+674	0	1209	1	101161at147550|scaffold830|+|237|9.85e-66|2|4855|5528|4855[4855]:5100[5100]:246[246]|5166[5169]:5528[5528]:363[360]
21150	109877+44595	0	113	1	105837at147550|scaffold126|+|39|3.957e-06|2|109877|154471|109877[109877]:110134[110134]:258[258]|154385[154385]:154471[154471]:87[87]
21150	191557-4427	0	608	-1	66351at147550|scaffold126|-|508|2.596e-147|3|187131|191557|191557[191557]:191381[191381]:177[177]|190992[190992]:188437[188437]:2556[2556]|188375[188375]:187131[187131]:1245[1245]
21150	198239+1700	0	991	1	45896at147550|scaffold126|+|637|3.815e-186|3|198239|199938|198239[198239]:198295[198295]:57[57]|198515[198515]:199564[199564]:1050[1050]|199636[199636]:199938[199938]:303[303]
21150	222182-1834	0	1998	-1	18800at147550|scaffold126|-|149|3.048e-39|2|220349|222182|222182[222182]:220920[220920]:1263[1263]|220873[220864]:220349[220349]:525[516]
21150	10668-4236	0	2060	-1	19349at147550|scaffold126|-|651|2.328e-190|1|6433|10668|10668[10668]:6433[6433]:4236[4236]
21151	51630+1236	0	253	1	95565at147550|scaffold158|+|123|2.046e-31|1|51630|52865|51630[51630]:52865[52865]:1236[1236]
21152	95091+876	0	1084	1	92124at147550|scaffold190|+|190|1.386e-51|1|95091|95966|95091[95091]:95966[95966]:876[876]
21152	145787+1368	0	1115	1	59415at147550|scaffold190|+|160|1.489e-42|1|145787|147154|145787[145787]:147154[147154]:1368[1368]
21152	177108-633	0	1880	-1	108394at147550|scaffold190|-|151|7.621e-40|1|176476|177108|177108[177108]:176476[176476]:633[633]
21152	88339-1658	0	1939	-1	35970at147550|scaffold190|-|246|1.924e-68|2|86682|88339|88339[88339]:87845[87845]:495[495]|87779[87779]:86682[86682]:1098[1098]
21153	15049+267	0	610	1	105629at147550|scaffold222|+|169|2.907e-45|1|15049|15315|15049[15049]:15315[15315]:267[267]
21153	71330-1284	0	1577	-1	59415at147550|scaffold222|-|183|1.774e-49|1|70047|71330|71330[71330]:70047[70047]:1284[1284]
21153	30186-270	0	2416	-1	102209at147550|scaffold222|-|45|6.183e-08|1|29917|30186|30186[30186]:29917[29917]:270[270]
13872	60062+932	0	150	1	27618at147550|scaffold500|+|146|2.439e-38|2|60062|60993|60062[60062]:60457[60457]:396[396]|60523[60523]:60993[60993]:471[471]
13872	5772+738	0	789	1	56486at147550|scaffold500|+|46|3.092e-08|1|5772|6509|5772[5772]:6509[6509]:738[738]
13878	3517-759	0	1106	-1	89897at147550|scaffold692|-|113|2.095e-28|1|2759|3517|3517[3517]:2759[2759]:759[759]
16060	281218-38169	0	1295	-1	79345at147550|scaffold535|-|47|1.546e-08|2|243050|281218|281218[281218]:281186[281186]:33[33]|243556[243556]:243050[243050]:507[507]
16060	232494+657	0	2011	1	86605at147550|scaffold535|+|215|4.131e-59|2|232494|233150|232494[232494]:232829[232829]:336[336]|232947[232950]:233150[233150]:204[201]
16060	114713+1014	0	2050	1	92804at147550|scaffold535|+|63|2.359e-13|1|114713|115726|114713[114713]:115726[115726]:1014[1014]
16060	115306-6349	0	2328	-1	98764at147550|scaffold535|-|34|0.0001266|2|108958|115306|115306[115306]:115010[115010]:297[297]|109065[109065]:108958[108958]:108[108]
16066	15905+1638	0	1850	1	27586at147550|scaffold727|+|483|8.711e-140|3|15905|17542|15905[15905]:16132[16132]:228[228]|16303[16303]:16506[16506]:204[204]|16652[16652]:17542[17542]:891[891]
16069	1954+1487	0	1951	1	46366at147550|scaffold823|+|77|1.44e-17|3|1954|3440|1954[1954]:2199[2199]:246[246]|2471[2471]:2932[2932]:462[462]|3126[3126]:3440[3440]:315[315]
740	139065+594	0	356	1	68418at147550|scaffold322|+|59|3.774e-12|1|139065|139658|139065[139065]:139658[139658]:594[594]
740	174652-515	0	656	-1	94229at147550|scaffold322|-|218|5.164e-60|2|174138|174652|174652[174652]:174305[174305]:348[348]|174239[174239]:174138[174138]:102[102]
740	218535+660	0	1725	1	92586at147550|scaffold322|+|240|1.231e-66|1|218535|219194|218535[218535]:219194[219194]:660[660]
740	127209+1035	0	2336	1	46366at147550|scaffold322|+|85|5.623e-20|1|127209|128243|127209[127209]:128243[128243]:1035[1035]
741	35990+393	0	2399	1	110555at147550|scaffold354|+|137|1.249e-35|2|35990|36382|35990[35990]:36154[36154]:165[165]|36239[36248]:36382[36382]:144[135]
748	39796-1710	0	257	-1	37514at147550|scaffold578|-|245|3.848e-68|3|38087|39796|39796[39796]:39572[39572]:225[225]|39293[39293]:39225[39225]:69[69]|39136[39136]:38087[38087]:1050[1050]
2200	78155-1383	0	1752	-1	19349at147550|scaffold324|-|151|7.621e-40|1|76773|78155|78155[78155]:76773[76773]:1383[1383]
2200	116903-493	0	1762	-1	110180at147550|scaffold324|-|84|1.125e-19|2|116411|116903|116903[116903]:116757[116757]:147[147]|116680[116677]:116411[116411]:270[267]
2200	20335+549	0	1931	1	92266at147550|scaffold324|+|319|2.037e-90|1|20335|20883|20335[20335]:20883[20883]:549[549]
2201	146988+1089	0	1405	1	73681at147550|scaffold356|+|105|5.363e-26|1|146988|148076|146988[146988]:148076[148076]:1089[1089]
2204	37412+1055	0	756	1	64481at147550|scaffold452|+|369|1.809e-105|2|37412|38466|37412[37412]:37525[37525]:114[114]|37633[37639]:38466[38466]:834[828]
2204	75635-1685	0	779	-1	107710at147550|scaffold452|-|33|0.0002533|2|73951|75635|75635[75635]:75558[75558]:78[78]|74133[74133]:73951[73951]:183[183]
2208	10499-871	0	815	-1	88223at147550|scaffold580|-|288|4.374e-81|2|9629|10499|10499[10499]:10416[10416]:84[84]|10321[10318]:9629[9629]:693[690]
2208	13196-627	0	1587	-1	105542at147550|scaffold580|-|170|1.454e-45|4|12570|13196|13196[13196]:13002[13002]:195[195]|12915[12915]:12850[12850]:66[66]|12774[12759]:12703[12703]:72[57]|12635[12632]:12570[12570]:66[63]
4379	602+645	0	866	1	56486at147550|C203066|+|35|6.331e-05|1|602|1246|602[602]:1246[1246]:645[645]
4390	42633+1616	0	2377	1	50282at147550|scaffold327|+|448|2.993e-129|2|42633|44248|42633[42633]:43154[43154]:522[522]|43211[43226]:44248[44248]:1038[1023]
4393	4767+801	0	735	1	28395at147550|scaffold423|+|36|3.166e-05|1|4767|5567|4767[4767]:5567[5567]:801[801]
5131	13963-683	0	943	-1	56486at147550|scaffold712|-|93|2.197e-22|2|13281|13963|13963[13963]:13463[13463]:501[501]|13385[13385]:13281[13281]:105[105]
5132	176+1044	0	1486	1	88608at147550|scaffold744|+|276|1.792e-77|1|176|1219|176[176]:1219[1219]:1044[1044]
5135	9181+768	0	2105	1	46366at147550|scaffold840|+|98|6.865e-24|1|9181|9948|9181[9181]:9948[9948]:768[768]
21880	21806+4509	0	2344	1	63504at147550|scaffold159|+|751|1.837e-220|3|21806|26314|21806[21806]:22873[22873]:1068[1068]|24879[24879]:25946[25946]:1068[1068]|26039[26054]:26314[26314]:276[261]
21883	234026+675	0	298	1	4502at147550|scaffold255|+|113|2.095e-28|1|234026|234700|234026[234026]:234700[234700]:675[675]
21883	114429+1395	0	564	1	91111at147550|scaffold255|+|304|6.675e-86|1|114429|115823|114429[114429]:115823[115823]:1395[1395]
21883	65643-822	0	996	-1	82488at147550|scaffold255|-|67|1.474e-14|1|64822|65643|65643[65643]:64822[64822]:822[822]
21883	71429+396	0	1588	1	92804at147550|scaffold255|+|71|9.213e-16|1|71429|71824|71429[71429]:71824[71824]:396[396]
21886	78615+924	0	1097	1	56486at147550|scaffold351|+|182|3.549e-49|1|78615|79538|78615[78615]:79538[79538]:924[924]
21886	112357-951	0	2184	-1	39248at147550|scaffold351|-|49|3.864e-09|1|111407|112357|112357[112357]:111407[111407]:951[951]
21886	60115-972	0	2336	-1	46366at147550|scaffold351|-|95|5.492e-23|1|59144|60115|60115[60115]:59144[59144]:972[972]
21887	33172-726	0	1141	-1	79345at147550|scaffold383|-|99|3.432e-24|1|32447|33172|33172[33172]:32447[32447]:726[726]
21887	18934+843	0	1511	1	92804at147550|scaffold383|+|44|1.237e-07|1|18934|19776|18934[18934]:19776[19776]:843[843]
8757	99838+1608	0	179	1	37514at147550|scaffold109|+|268|4.587e-75|2|99838|101445|99838[99838]:100083[100083]:246[246]|100204[100219]:101445[101445]:1242[1227]
8757	55635-491	0	1351	-1	108991at147550|scaffold109|-|159|2.977e-42|2|55145|55635|55635[55635]:55324[55324]:312[312]|55243[55243]:55145[55145]:99[99]
8757	106053-1163	0	1474	-1	37514at147550|scaffold109|-|136|2.497e-35|2|104891|106053|106053[106053]:105532[105532]:522[522]|105463[105463]:104891[104891]:573[573]
8757	53031+39770	0	2105	1	46366at147550|scaffold109|+|96|2.746e-23|2|53031|92800|53031[53031]:53087[53087]:57[57]|92030[92030]:92800[92800]:771[771]
8758	136053-963	0	2050	-1	92804at147550|scaffold141|-|113|2.095e-28|1|135091|136053|136053[136053]:135091[135091]:963[963]
12410	12194+1275	0	914	1	45896at147550|scaffold370|+|311|5.215e-88|1|12194|13468|12194[12194]:13468[13468]:1275[1275]
12411	11350-636	0	800	-1	100977at147550|scaffold402|-|146|2.439e-38|1|10715|11350|11350[11350]:10715[10715]:636[636]
12412	13753+797	0	2271	1	85668at147550|scaffold434|+|320|1.018e-90|2|13753|14549|13753[13753]:13848[13848]:96[96]|13923[13923]:14549[14549]:627[627]
12418	4223-762	0	2007	-1	91689at147550|scaffold626|-|230|1.261e-63|3|3462|4223|4223[4223]:4071[4071]:153[153]|3973[3970]:3848[3848]:126[123]|3758[3758]:3462[3462]:297[297]
8760	225551-1374	0	706	-1	11516at147550|scaffold205|-|157|1.191e-41|1|224178|225551|225551[225551]:224178[224178]:1374[1374]
8760	218049+1288	0	1038	1	59415at147550|scaffold205|+|480|6.969e-139|2|218049|219336|218049[218049]:218816[218816]:768[768]|218917[218917]:219336[219336]:420[420]
8760	45239-1811	0	1595	-1	69966at147550|scaffold205|-|484|4.355e-140|2|43429|45239|45239[45239]:44718[44718]:522[522]|44655[44655]:43429[43429]:1227[1227]
8760	191123+864	0	1866	1	92613at147550|scaffold205|+|263|1.468e-73|3|191123|191986|191123[191123]:191227[191227]:105[105]|191520[191535]:191849[191849]:330[315]|191912[191924]:191986[191986]:75[63]
8761	1390-1008	0	1554	-1	79345at147550|scaffold237|-|47|1.546e-08|1|383|1390|1390[1390]:383[383]:1008[1008]
8761	2853+1629	0	1675	1	19349at147550|scaffold237|+|256|1.879e-71|1|2853|4481|2853[2853]:4481[4481]:1629[1629]
8761	44292-1414	0	2105	-1	46366at147550|scaffold237|-|100|1.716e-24|2|42879|44292|44292[44292]:44038[44038]:255[255]|43937[43928]:42879[42879]:1059[1050]
8763	70995+3018	0	1450	1	26725at147550|scaffold301|+|527|4.952e-153|3|70995|74012|70995[70995]:72416[72416]:1422[1422]|72506[72506]:73456[73456]:951[951]|73560[73560]:74012[74012]:453[453]
8767	70424-291	0	681	-1	82332at147550|scaffold429|-|40|1.979e-06|1|70134|70424|70424[70424]:70134[70134]:291[291]
8767	54204-1712	0	748	-1	93116at147550|scaffold429|-|69|3.685e-15|2|52493|54204|54204[54204]:53857[53857]:348[348]|53626[53626]:52493[52493]:1134[1134]
8769	12152-1299	0	1951	-1	46366at147550|scaffold493|-|63|2.359e-13|1|10854|12152|12152[12152]:10854[10854]:1299[1299]
8025	143309-742	0	59	-1	81333at147550|scaffold12|-|121|8.183e-31|2|142568|143309|143309[143309]:143028[143028]:282[282]|142858[142858]:142568[142568]:291[291]
8025	75760-1241	0	714	-1	79089at147550|scaffold12|-|611|2.56e-178|2|74520|75760|75760[75760]:75575[75575]:186[186]|75497[75488]:74520[74520]:978[969]
8025	43208-24011	0	1695	-1	64353at147550|scaffold12|-|49|3.864e-09|2|19198|43208|43208[43208]:43173[43173]:36[36]|19701[19701]:19198[19198]:504[504]
8025	54799+564	0	2090	1	47815at147550|scaffold12|+|60|1.887e-12|1|54799|55362|54799[54799]:55362[55362]:564[564]
8027	72+414	0	733	1	92558at147550|scaffold76|+|201|6.769e-55|1|72|485|72[72]:485[485]:414[414]
8028	56763+522	0	1588	1	92804at147550|scaffold108|+|132|3.996e-34|2|56763|57284|56763[56763]:56999[56999]:237[237]|57090[57090]:57284[57284]:195[195]
8028	15520+950	0	1874	1	46366at147550|scaffold108|+|81|8.998e-19|2|15520|16469|15520[15520]:16071[16071]:552[552]|16182[16182]:16469[16469]:288[288]
8028	39177+469	0	2361	1	106689at147550|scaffold108|+|74|1.152e-16|2|39177|39645|39177[39177]:39266[39266]:90[90]|39448[39448]:39645[39645]:198[198]
8029	109604+3630	0	68	1	3220at147550|scaffold140|+|1003|2.538e-296|1|109604|113233|109604[109604]:113233[113233]:3630[3630]
8029	114265+1459	0	1474	1	37514at147550|scaffold140|+|235|3.94e-65|3|114265|115723|114265[114265]:114507[114507]:243[243]|114619[114619]:114831[114831]:213[213]|114926[114926]:115723[115723]:798[798]
8029	40958+1509	0	1675	1	19349at147550|scaffold140|+|114|1.047e-28|1|40958|42466|40958[40958]:42466[42466]:1509[1509]
2943	10835+534	0	1141	1	79345at147550|scaffold741|+|53|2.415e-10|1|10835|11368|10835[10835]:11368[11368]:534[534]
3651	97957+996	0	230	1	85627at147550|scaffold38|+|382|2.208e-109|2|97957|98952|97957[97957]:98262[98262]:306[306]|98335[98350]:98952[98952]:618[603]
3651	160422+657	0	546	1	56486at147550|scaffold38|+|35|6.331e-05|1|160422|161078|160422[160422]:161078[161078]:657[657]
3651	97354-679	0	1223	-1	96401at147550|scaffold38|-|162|3.721e-43|2|96676|97354|97354[97354]:97244[97244]:111[111]|97182[97182]:96676[96676]:507[507]
3651	50670-1686	0	1675	-1	19349at147550|scaffold38|-|160|1.489e-42|1|48985|50670|50670[50670]:48985[48985]:1686[1686]
3651	69581+3287	0	2463	1	9826at147550|scaffold38|+|876|4.318e-258|3|69581|72867|69581[69581]:70231[70231]:651[651]|70278[70284]:71513[71513]:1236[1230]|71674[71674]:72867[72867]:1194[1194]
3652	12360+1787	0	1121	1	28395at147550|scaffold70|+|366|1.447e-104|3|12360|14146|12360[12360]:12506[12506]:147[147]|12652[12652]:13872[13872]:1221[1221]|13949[13949]:14146[14146]:198[198]
3652	166352-384	0	1581	-1	95410at147550|scaffold70|-|127|1.279e-32|1|165969|166352|166352[166352]:165969[165969]:384[384]
